exercise_name,muscle_slug,role,activation_pct
Dumbbell Alternating Bicep Curl With Leg Raised On Exercise Ball,biceps_brachii,primary,90
Dumbbell Alternating Bicep Curl With Leg Raised On Exercise Ball,forearms,secondary,50
Dumbbell Alternating Bicep Curl With Leg Raised On Exercise Ball,lateral_deltoid,secondary,40
Dumbbell Alternating Seated Bicep Curl On Exercise Ball,biceps_brachii,primary,90
Dumbbell Alternating Seated Bicep Curl On Exercise Ball,forearms,secondary,50
Dumbbell Arnold Press,anterior_deltoid,primary,85
Dumbbell Arnold Press,triceps_brachii,secondary,50
Dumbbell Arnold Press,pectoralis_major,secondary,45
Dumbbell Arnold Press V. 2,anterior_deltoid,primary,92
Dumbbell Arnold Press V. 2,triceps_brachii,secondary,48
Dumbbell Arnold Press V. 2,pectoralis_major,secondary,41
Dumbbell Around Pullover,pectoralis_major,primary,85
Dumbbell Around Pullover,triceps_brachii,secondary,40
Dumbbell Around Pullover,latissimus_dorsi,secondary,55
Dumbbell Bench Press,pectoralis_major,primary,85
Dumbbell Bench Press,triceps_brachii,secondary,52
Dumbbell Bench Press,anterior_deltoid,secondary,48
Dumbbell Bench Seated Press,anterior_deltoid,primary,90
Dumbbell Bench Seated Press,triceps_brachii,secondary,58
Dumbbell Bench Seated Press,pectoralis_major,secondary,40
Dumbbell Bench Squat,gluteus_maximus,primary,85
Dumbbell Bench Squat,quadriceps,secondary,55
Dumbbell Bench Squat,hamstrings,secondary,45
Dumbbell Bench Squat,calves,secondary,35
Dumbbell Bent Over Row,trapezius,primary,80
Dumbbell Bent Over Row,biceps_brachii,secondary,50
Dumbbell Bent Over Row,forearms,secondary,45
Dumbbell Bicep Curl Lunge With Bowling Motion,biceps_brachii,primary,88
Dumbbell Bicep Curl Lunge With Bowling Motion,forearms,secondary,52
Dumbbell Bicep Curl Lunge With Bowling Motion,lateral_deltoid,secondary,48
Dumbbell Bicep Curl On Exercise Ball With Leg Raised,biceps_brachii,primary,88
Dumbbell Bicep Curl On Exercise Ball With Leg Raised,forearms,secondary,46
Dumbbell Bicep Curl On Exercise Ball With Leg Raised,lateral_deltoid,secondary,42
Dumbbell Bicep Curl With Stork Stance,biceps_brachii,primary,88
Dumbbell Bicep Curl With Stork Stance,forearms,secondary,48
Dumbbell Biceps Curl,biceps_brachii,primary,92
Dumbbell Biceps Curl,forearms,secondary,48
Dumbbell Biceps Curl (with Arm Blaster),biceps_brachii,primary,90
Dumbbell Biceps Curl (with Arm Blaster),forearms,secondary,50
Dumbbell Biceps Curl Reverse,biceps_brachii,primary,80
Dumbbell Biceps Curl Reverse,forearms,secondary,55
Dumbbell Biceps Curl Squat,biceps_brachii,primary,82
Dumbbell Biceps Curl Squat,forearms,secondary,52
Dumbbell Biceps Curl V Sit On Bosu Ball,biceps_brachii,primary,88
Dumbbell Biceps Curl V Sit On Bosu Ball,forearms,secondary,52
Dumbbell Biceps Curl V Sit On Bosu Ball,lateral_deltoid,secondary,48
Dumbbell Clean,gluteus_maximus,primary,90
Dumbbell Clean,hamstrings,secondary,50
Dumbbell Clean,quadriceps,secondary,55
Dumbbell Clean,calves,secondary,45
Dumbbell Close Grip Press,triceps_brachii,primary,90
Dumbbell Close Grip Press,pectoralis_major,secondary,45
Dumbbell Close Grip Press,anterior_deltoid,secondary,45
Dumbbell Close-grip Press,triceps_brachii,primary,90
Dumbbell Close-grip Press,pectoralis_major,secondary,45
Dumbbell Close-grip Press,anterior_deltoid,secondary,45
Dumbbell Concentration Curl,biceps_brachii,primary,92
Dumbbell Concentration Curl,forearms,secondary,55
Dumbbell Contralateral Forward Lunge,gluteus_maximus,primary,85
Dumbbell Contralateral Forward Lunge,quadriceps,secondary,55
Dumbbell Contralateral Forward Lunge,hamstrings,secondary,45
Dumbbell Contralateral Forward Lunge,calves,secondary,35
Dumbbell Cross Body Hammer Curl,biceps_brachii,primary,88
Dumbbell Cross Body Hammer Curl,forearms,secondary,55
Dumbbell Cross Body Hammer Curl V. 2,biceps_brachii,primary,88
Dumbbell Cross Body Hammer Curl V. 2,forearms,secondary,55
Dumbbell Cuban Press,anterior_deltoid,primary,85
Dumbbell Cuban Press,triceps_brachii,secondary,45
Dumbbell Cuban Press,trapezius,secondary,55
Dumbbell Cuban Press V. 2,anterior_deltoid,primary,85
Dumbbell Cuban Press V. 2,triceps_brachii,secondary,45
Dumbbell Cuban Press V. 2,trapezius,secondary,55
Dumbbell Deadlift,gluteus_maximus,primary,90
Dumbbell Deadlift,hamstrings,secondary,55
Dumbbell Deadlift,erector_spinae,secondary,58
Dumbbell Decline Bench Press,pectoralis_major,primary,85
Dumbbell Decline Bench Press,triceps_brachii,secondary,50
Dumbbell Decline Bench Press,anterior_deltoid,secondary,45
Dumbbell Decline Fly,pectoralis_major,primary,85
Dumbbell Decline Fly,lateral_deltoid,secondary,40
Dumbbell Decline Hammer Press,pectoralis_major,primary,85
Dumbbell Decline Hammer Press,triceps_brachii,secondary,45
Dumbbell Decline Hammer Press,anterior_deltoid,secondary,40
Dumbbell Decline One Arm Fly,pectoralis_major,primary,92
Dumbbell Decline One Arm Fly,lateral_deltoid,secondary,38
Dumbbell Decline One Arm Hammer Press,triceps_brachii,primary,85
Dumbbell Decline One Arm Hammer Press,pectoralis_major,secondary,45
Dumbbell Decline One Arm Hammer Press,anterior_deltoid,secondary,50
Dumbbell Decline Shrug,trapezius,primary,90
Dumbbell Decline Shrug,lateral_deltoid,secondary,40
Dumbbell Decline Shrug,rhomboids,secondary,50
Dumbbell Decline Shrug V. 2,trapezius,primary,85
Dumbbell Decline Shrug V. 2,lateral_deltoid,secondary,45
Dumbbell Decline Shrug V. 2,rhomboids,secondary,45
Dumbbell Decline Triceps Extension,triceps_brachii,primary,85
Dumbbell Decline Triceps Extension,lateral_deltoid,secondary,40
Dumbbell Decline Twist Fly,pectoralis_major,primary,90
Dumbbell Decline Twist Fly,lateral_deltoid,secondary,40
Dumbbell Decline Twist Fly,triceps_brachii,secondary,45
Dumbbell Finger Curls,forearms,primary,90
Dumbbell Fly On Exercise Ball,pectoralis_major,primary,85
Dumbbell Fly On Exercise Ball,lateral_deltoid,secondary,45
Dumbbell Fly On Exercise Ball,triceps_brachii,secondary,35
Dumbbell Forward Lunge Triceps Extension,triceps_brachii,primary,85
Dumbbell Forward Lunge Triceps Extension,lateral_deltoid,secondary,40
Dumbbell Forward Lunge Triceps Extension,rectus_abdominis,secondary,50
Dumbbell Front Raise,anterior_deltoid,primary,85
Dumbbell Front Raise,biceps_brachii,secondary,40
Dumbbell Front Raise,trapezius,secondary,45
Dumbbell Front Raise V. 2,anterior_deltoid,primary,85
Dumbbell Front Raise V. 2,trapezius,secondary,45
Dumbbell Front Raise V. 2,biceps_brachii,secondary,35
Dumbbell Full Can Lateral Raise,lateral_deltoid,primary,85
Dumbbell Full Can Lateral Raise,trapezius,secondary,45
Dumbbell Full Can Lateral Raise,rotator_cuff,secondary,50
Dumbbell Goblet Squat,quadriceps,primary,88
Dumbbell Goblet Squat,gluteus_maximus,secondary,52
Dumbbell Goblet Squat,hamstrings,secondary,40
Dumbbell Goblet Squat,calves,secondary,35
Dumbbell Hammer Curl On Exercise Ball,biceps_brachii,primary,80
Dumbbell Hammer Curl On Exercise Ball,forearms,secondary,50
Dumbbell Hammer Curl V. 2,biceps_brachii,primary,80
Dumbbell Hammer Curl V. 2,forearms,secondary,55
Dumbbell Hammer Curls (with Arm Blaster),biceps_brachii,primary,85
Dumbbell Hammer Curls (with Arm Blaster),forearms,secondary,55
Dumbbell High Curl,biceps_brachii,primary,88
Dumbbell High Curl,forearms,secondary,45
Dumbbell Incline Alternate Press,pectoralis_major,primary,85
Dumbbell Incline Alternate Press,anterior_deltoid,secondary,52
Dumbbell Incline Alternate Press,triceps_brachii,secondary,50
Dumbbell Incline Bench Press,pectoralis_major,primary,90
Dumbbell Incline Bench Press,anterior_deltoid,secondary,55
Dumbbell Incline Bench Press,triceps_brachii,secondary,48
Dumbbell Incline Biceps Curl,biceps_brachii,primary,88
Dumbbell Incline Biceps Curl,forearms,secondary,45
Dumbbell Incline Breeding,pectoralis_major,primary,85
Dumbbell Incline Breeding,lateral_deltoid,secondary,45
Dumbbell Incline Breeding,triceps_brachii,secondary,55
Dumbbell Incline Curl,biceps_brachii,primary,92
Dumbbell Incline Curl,forearms,secondary,48
Dumbbell Incline Curl V. 2,biceps_brachii,primary,92
Dumbbell Incline Curl V. 2,forearms,secondary,48
Dumbbell Incline Fly,pectoralis_major,primary,88
Dumbbell Incline Fly,lateral_deltoid,secondary,45
Dumbbell Incline Fly On Exercise Ball,pectoralis_major,primary,90
Dumbbell Incline Fly On Exercise Ball,lateral_deltoid,secondary,40
Dumbbell Incline Hammer Curl,biceps_brachii,primary,88
Dumbbell Incline Hammer Curl,forearms,secondary,55
Dumbbell Incline Hammer Press,pectoralis_major,primary,90
Dumbbell Incline Hammer Press,anterior_deltoid,secondary,55
Dumbbell Incline Hammer Press,triceps_brachii,secondary,50
Dumbbell Incline Hammer Press On Exercise Ball,triceps_brachii,primary,85
Dumbbell Incline Hammer Press On Exercise Ball,pectoralis_major,secondary,45
Dumbbell Incline Hammer Press On Exercise Ball,anterior_deltoid,secondary,55
Dumbbell Incline Inner Biceps Curl,biceps_brachii,primary,90
Dumbbell Incline Inner Biceps Curl,forearms,secondary,50
Dumbbell Incline One Arm Fly,pectoralis_major,primary,85
Dumbbell Incline One Arm Fly,lateral_deltoid,secondary,40
Dumbbell Incline One Arm Fly,triceps_brachii,secondary,38
Dumbbell Incline One Arm Fly On Exercise Ball,pectoralis_major,primary,90
Dumbbell Incline One Arm Fly On Exercise Ball,lateral_deltoid,secondary,40
Dumbbell Incline One Arm Hammer Press,triceps_brachii,primary,90
Dumbbell Incline One Arm Hammer Press,anterior_deltoid,secondary,55
Dumbbell Incline One Arm Hammer Press,pectoralis_major,secondary,45
Dumbbell Incline One Arm Hammer Press On Exercise Ball,triceps_brachii,primary,88
Dumbbell Incline One Arm Hammer Press On Exercise Ball,anterior_deltoid,secondary,55
Dumbbell Incline One Arm Hammer Press On Exercise Ball,pectoralis_major,secondary,45
Dumbbell Incline One Arm Lateral Raise,lateral_deltoid,primary,90
Dumbbell Incline One Arm Lateral Raise,trapezius,secondary,45
Dumbbell Incline One Arm Lateral Raise,triceps_brachii,secondary,38
Dumbbell Incline One Arm Press,pectoralis_major,primary,85
Dumbbell Incline One Arm Press,anterior_deltoid,secondary,50
Dumbbell Incline One Arm Press,triceps_brachii,secondary,50
Dumbbell Incline One Arm Press On Exercise Ball,pectoralis_major,primary,85
Dumbbell Incline One Arm Press On Exercise Ball,anterior_deltoid,secondary,55
Dumbbell Incline One Arm Press On Exercise Ball,triceps_brachii,secondary,48
Dumbbell Incline Palm-in Press,pectoralis_major,primary,85
Dumbbell Incline Palm-in Press,anterior_deltoid,secondary,55
Dumbbell Incline Palm-in Press,triceps_brachii,secondary,45
Dumbbell Incline Press On Exercise Ball,pectoralis_major,primary,78
Dumbbell Incline Press On Exercise Ball,anterior_deltoid,secondary,52
Dumbbell Incline Press On Exercise Ball,triceps_brachii,secondary,48
Dumbbell Incline Raise,lateral_deltoid,primary,85
Dumbbell Incline Raise,trapezius,secondary,40
Dumbbell Incline Raise,triceps_brachii,secondary,35
Dumbbell Incline Rear Lateral Raise,posterior_deltoid,primary,90
Dumbbell Incline Rear Lateral Raise,trapezius,secondary,50
Dumbbell Incline Rear Lateral Raise,rhomboids,secondary,55
Dumbbell Incline Row,trapezius,primary,85
Dumbbell Incline Row,biceps_brachii,secondary,50
Dumbbell Incline Row,lateral_deltoid,secondary,35
Dumbbell Incline Shoulder Raise,serratus_anterior,primary,85
Dumbbell Incline Shoulder Raise,lateral_deltoid,secondary,55
Dumbbell Incline Shoulder Raise,trapezius,secondary,50
Dumbbell Incline Shrug,trapezius,primary,90
Dumbbell Incline Shrug,lateral_deltoid,secondary,45
Dumbbell Incline T-raise,lateral_deltoid,primary,85
Dumbbell Incline T-raise,trapezius,secondary,45
Dumbbell Incline T-raise,rhomboids,secondary,55
Dumbbell Incline Triceps Extension,triceps_brachii,primary,90
Dumbbell Incline Triceps Extension,lateral_deltoid,secondary,40
Dumbbell Incline Twisted Flyes,pectoralis_major,primary,85
Dumbbell Incline Twisted Flyes,lateral_deltoid,secondary,35
Dumbbell Incline Twisted Flyes,triceps_brachii,secondary,32
Dumbbell Incline Two Arm Extension,triceps_brachii,primary,92
Dumbbell Incline Two Arm Extension,lateral_deltoid,secondary,48
Dumbbell Incline Y-raise,trapezius,primary,90
Dumbbell Incline Y-raise,lateral_deltoid,secondary,45
Dumbbell Incline Y-raise,posterior_deltoid,secondary,55
Dumbbell Iron Cross,lateral_deltoid,primary,90
Dumbbell Iron Cross,triceps_brachii,secondary,45
Dumbbell Iron Cross,pectoralis_major,secondary,40
Dumbbell Kickback,triceps_brachii,primary,90
Dumbbell Kickback,lateral_deltoid,secondary,45
Dumbbell Kickbacks On Exercise Ball,triceps_brachii,primary,90
Dumbbell Kickbacks On Exercise Ball,lateral_deltoid,secondary,45
Dumbbell Kickbacks On Exercise Ball,latissimus_dorsi,secondary,40
Dumbbell Kneeling Bicep Curl Exercise Ball,biceps_brachii,primary,90
Dumbbell Kneeling Bicep Curl Exercise Ball,forearms,secondary,50
Dumbbell Lateral Raise,lateral_deltoid,primary,90
Dumbbell Lateral Raise,trapezius,secondary,45
Dumbbell Lateral To Front Raise,anterior_deltoid,primary,85
Dumbbell Lateral To Front Raise,trapezius,secondary,45
Dumbbell Lateral To Front Raise,biceps_brachii,secondary,35
Dumbbell Lunge,gluteus_maximus,primary,90
Dumbbell Lunge,quadriceps,secondary,55
Dumbbell Lunge,hamstrings,secondary,40
Dumbbell Lunge,calves,secondary,35
Dumbbell Lunge With Bicep Curl,biceps_brachii,primary,85
Dumbbell Lunge With Bicep Curl,quadriceps,secondary,55
Dumbbell Lunge With Bicep Curl,hamstrings,secondary,50
Dumbbell Lying Alternate Extension,triceps_brachii,primary,90
Dumbbell Lying Alternate Extension,lateral_deltoid,secondary,45
Dumbbell Lying Elbow Press,triceps_brachii,primary,85
Dumbbell Lying Elbow Press,pectoralis_major,secondary,45
Dumbbell Lying Elbow Press,anterior_deltoid,secondary,45
Dumbbell Lying Extension (across Face),triceps_brachii,primary,85
Dumbbell Lying Extension (across Face),lateral_deltoid,secondary,45
Dumbbell Lying External Shoulder Rotation,lateral_deltoid,primary,75
Dumbbell Lying External Shoulder Rotation,rotator_cuff,secondary,58
Dumbbell Lying External Shoulder Rotation,triceps_brachii,secondary,32
Dumbbell Lying Femoral,hamstrings,primary,90
Dumbbell Lying Femoral,gluteus_maximus,secondary,45
Dumbbell Lying Hammer Press,pectoralis_major,primary,85
Dumbbell Lying Hammer Press,triceps_brachii,secondary,55
Dumbbell Lying Hammer Press,anterior_deltoid,secondary,50
Dumbbell Lying On Floor Rear Delt Raise,posterior_deltoid,primary,90
Dumbbell Lying On Floor Rear Delt Raise,trapezius,secondary,50
Dumbbell Lying On Floor Rear Delt Raise,rhomboids,secondary,45
Dumbbell Lying One Arm Deltoid Rear,posterior_deltoid,primary,90
Dumbbell Lying One Arm Deltoid Rear,trapezius,secondary,55
Dumbbell Lying One Arm Deltoid Rear,rhomboids,secondary,50
Dumbbell Lying One Arm Press,pectoralis_major,primary,90
Dumbbell Lying One Arm Press,triceps_brachii,secondary,50
Dumbbell Lying One Arm Press,anterior_deltoid,secondary,50
Dumbbell Lying One Arm Press V. 2,pectoralis_major,primary,88
Dumbbell Lying One Arm Press V. 2,triceps_brachii,secondary,52
Dumbbell Lying One Arm Press V. 2,anterior_deltoid,secondary,50
Dumbbell Lying One Arm Pronated Triceps Extension,triceps_brachii,primary,90
Dumbbell Lying One Arm Pronated Triceps Extension,lateral_deltoid,secondary,45
Dumbbell Lying One Arm Rear Lateral Raise,posterior_deltoid,primary,85
Dumbbell Lying One Arm Rear Lateral Raise,trapezius,secondary,45
Dumbbell Lying One Arm Rear Lateral Raise,rhomboids,secondary,48
Dumbbell Lying One Arm Supinated Triceps Extension,triceps_brachii,primary,90
Dumbbell Lying One Arm Supinated Triceps Extension,forearms,secondary,45
Dumbbell Lying Pronation,forearms,primary,85
Dumbbell Lying Pronation,biceps_brachii,secondary,35
Dumbbell Lying Pronation,lateral_deltoid,secondary,45
Dumbbell Lying Pronation On Floor,forearms,primary,90
Dumbbell Lying Pronation On Floor,biceps_brachii,secondary,45
Dumbbell Lying Pronation On Floor,triceps_brachii,secondary,45
Dumbbell Lying Pullover On Exercise Ball,pectoralis_major,primary,85
Dumbbell Lying Pullover On Exercise Ball,triceps_brachii,secondary,42
Dumbbell Lying Pullover On Exercise Ball,lateral_deltoid,secondary,36
Dumbbell Lying Pullover On Exercise Ball,latissimus_dorsi,secondary,58
Dumbbell Lying Rear Delt Row,trapezius,primary,85
Dumbbell Lying Rear Delt Row,posterior_deltoid,secondary,55
Dumbbell Lying Rear Delt Row,biceps_brachii,secondary,40
Dumbbell Lying Rear Lateral Raise,posterior_deltoid,primary,88
Dumbbell Lying Rear Lateral Raise,trapezius,secondary,45
Dumbbell Lying Rear Lateral Raise,rhomboids,secondary,42
Dumbbell Lying Single Extension,triceps_brachii,primary,90
Dumbbell Lying Single Extension,lateral_deltoid,secondary,50
Dumbbell Lying Supination,forearms,primary,85
Dumbbell Lying Supination,biceps_brachii,secondary,50
Dumbbell Lying Supination,lateral_deltoid,secondary,30
Dumbbell Lying Supination On Floor,forearms,primary,82
Dumbbell Lying Supination On Floor,biceps_brachii,secondary,55
Dumbbell Lying Supination On Floor,lateral_deltoid,secondary,38
Dumbbell Lying Supine Biceps Curl,biceps_brachii,primary,90
Dumbbell Lying Supine Biceps Curl,forearms,secondary,50
Dumbbell Lying Supine Curl,biceps_brachii,primary,85
Dumbbell Lying Supine Curl,forearms,secondary,45
Dumbbell Lying Triceps Extension,triceps_brachii,primary,90
Dumbbell Lying Triceps Extension,lateral_deltoid,secondary,35
Dumbbell Lying Wide Curl,biceps_brachii,primary,85
Dumbbell Lying Wide Curl,forearms,secondary,45
Dumbbell Neutral Grip Bench Press,triceps_brachii,primary,85
Dumbbell Neutral Grip Bench Press,pectoralis_major,secondary,45
Dumbbell Neutral Grip Bench Press,anterior_deltoid,secondary,50
